irga.id,unique.id,replicate,soil.volume,actual.fresh.mass,date.run,time.flush,time.irga,standard.co2,irga.integral,times.sampled,std.value.1,std.value.2,std.value.3,std.value.4,std.start.time,std.end.time
34,34_10,2,7.5,5.1412,12/29/21,8:58,13:48,1976,353.911,1,,,,,,
35,35_10,1,8,5.2476,12/29/21,8:58,13:49,1976,464.368,1,,,,,,
36,36_10,2,7.5,5.2521,12/29/21,8:58,13:50,1976,392.361,1,,,,,,
37,37_10,1,7.5,5.1887,12/29/21,8:58,13:51,1976,359.113,1,,,,,,
38,38_10,2,7.5,5.1848,12/29/21,8:58,13:52,1976,413.685,1,,,,,,
39,39_10,1,7.5,5.0696,12/29/21,8:58,13:52,1976,239.554,1,,,,,,
40,40_10,2,7,5.0689,12/29/21,8:58,13:54,1976,254.835,1,,,,,,
41,41_10,1,7.5,5.2167,12/29/21,9:01,13:54,1976,347.453,1,,,,,,
42,42_10,2,7.5,5.2128,12/29/21,9:01,13:55,1976,297.76,1,,,,,,
43,43_10,1,7.5,5.2838,12/29/21,9:01,13:55,1976,424.811,1,,,,,,
44,44_10,2,7.5,5.2689,12/29/21,9:01,13:56,1976,405.288,1,,,,,,
45,45_10,1,7.5,5.459,12/29/21,9:01,13:57,1976,381.233,1,,,,,,
46,46_10,2,7.5,5.4572,12/29/21,9:01,13:57,1976,397.148,1,,,,,,
47,47_10,1,7.5,5.1602,12/29/21,9:01,13:58,1976,369.642,1,,,,,,
48,48_10,2,7.5,5.1442,12/29/21,9:01,13:59,1976,543.463,1,,,,,,
49,01_11,1,7.5,5.1173,12/29/21,9:04,14:07,1976,330.489,1,594.603,593.434,592.884,591.085,14:01,14:07
50,02_11,2,7.5,5.111,12/29/21,9:04,14:08,1976,426.304,1,,,,,,
51,03_11,1,7.5,5.044,12/29/21,9:04,14:09,1976,307.275,1,,,,,,
52,04_11,2,7.5,5.0361,12/29/21,9:04,14:10,1976,309.187,1,,,,,,
53,05_11,1,7.5,5.2775,12/29/21,9:04,14:11,1976,315.488,1,,,,,,
54,06_11,2,7.5,5.2763,12/29/21,9:04,14:12,1976,332.68,1,,,,,,
55,07_11,1,7.5,5.0545,12/29/21,9:04,14:12,1976,288.74,1,,,,,,
56,08_11,2,8,5.0458,12/29/21,9:04,14:13,1976,216.85,1,,,,,,
57,09_11,1,7.5,5.2417,12/29/21,9:06,14:14,1976,449.746,1,,,,,,
58,10_11,2,7.5,5.254,12/29/21,9:06,14:15,1976,477.018,1,,,,,,
59,11_11,1,8,5.1279,12/29/21,9:06,14:16,1976,318.938,1,,,,,,
60,12_11,2,7.5,5.1362,12/29/21,9:06,14:16,1976,323.149,1,,,,,,
61,13_11,1,7.5,5.0864,12/29/21,9:06,14:17,1976,322.771,1,,,,,,
62,14_11,2,7.5,5.0958,12/29/21,9:06,14:19,1976,281.218,1,,,,,,
63,15_11,1,7,5.1426,12/29/21,9:06,14:20,1976,523.561,1,,,,,,
64,16_11,2,8,5.1476,12/29/21,9:06,14:22,1976,582.54,1,,,,,,
65,17_11,1,7.5,5.2214,12/29/21,9:08,14:30,1976,335.286,1,609.674,607.229,607.99,605.945,14:23,14:29
66,18_11,2,7.5,5.2132,12/29/21,9:08,14:30,1976,325.384,1,,,,,,
67,19_11,1,7.5,4.99,12/29/21,9:08,14:31,1976,553.91,1,,,,,,
68,20_11,2,7.5,4.9963,12/29/21,9:08,14:33,1976,753.795,1,,,,,,
69,21_11,1,7,4.9028,12/29/21,9:08,14:34,1976,567.29,1,,,,,,
70,22_11,2,7.5,4.8873,12/29/21,9:08,14:36,1976,574.465,1,,,,,,
71,23_11,1,7.5,5.0739,12/29/21,9:08,14:37,1976,482.497,1,,,,,,
72,24_11,2,7.5,5.0746,12/29/21,9:08,14:38,1976,410.572,1,,,,,,
73,25_11,1,7.5,4.9142,12/29/21,9:11,14:39,1976,336.375,1,,,,,,
74,26_11,2,7.5,4.9004,12/29/21,9:11,14:40,1976,353.119,1,,,,,,
75,27_11,1,7.5,5.1548,12/29/21,9:11,14:41,1976,354.813,1,,,,,,
76,28_11,2,7.5,5.1613,12/29/21,9:11,14:41,1976,302.325,1,,,,,,
77,29_11,1,7.5,5.3903,12/29/21,9:11,14:42,1976,536.783,1,,,,,,
78,30_11,2,7.5,5.3792,12/29/21,9:11,14:44,1976,464.724,1,,,,,,
79,31_11,1,7.5,5.1994,12/29/21,9:11,14:44,1976,398.101,1,,,,,,
80,32_11,2,7.5,5.2064,12/29/21,9:11,14:45,1976,362.885,1,,,,,,
81,33_11,1,7.5,5.1634,12/29/21,9:14,14:58,1976,1056.22,1,607.529,613.374,618.286,621.154,14:46,14:57
82,34_11,2,7.5,5.1657,12/29/21,9:14,14:59,1976,976.831,1,,,,,,
83,35_11,1,7,5.0518,12/29/21,9:14,14:59,1976,486.422,1,,,,,,
84,36_11,2,8,5.0596,12/29/21,9:14,15:00,1976,501.748,1,,,,,,
85,37_11,1,7.5,5.1092,12/29/21,9:14,15:01,1976,523.303,1,,,,,,
86,38_11,2,7.5,5.1086,12/29/21,9:14,15:02,1976,484.616,1,,,,,,
87,39_11,1,7.5,5.5467,12/29/21,9:14,15:03,1976,480.502,1,,,,,,
88,40_11,2,7.5,5.5447,12/29/21,9:14,15:04,1976,384.647,1,,,,,,
89,41_11,1,7.5,5.2308,12/29/21,9:17,15:05,1976,447.056,1,,,,,,
90,42_11,2,7.5,5.2259,12/29/21,9:17,15:05,1976,423.196,1,,,,,,
91,43_11,1,7.5,5.1021,12/29/21,9:17,15:06,1976,329.312,1,,,,,,
92,44_11,2,7.5,5.0915,12/29/21,9:17,15:07,1976,369.776,1,,,,,,
93,45_11,1,7.5,5.1586,12/29/21,9:17,15:08,1976,417.645,1,,,,,,
94,46_11,2,7.5,5.1511,12/29/21,9:17,15:08,1976,419.62,1,,,,,,
95,47_11,1,7.5,5.1823,12/29/21,9:17,15:09,1976,393.999,1,,,,,,
96,48_11,2,7.5,5.1829,12/29/21,9:17,15:10,1976,455.445,1,,,,,,
97,,,,,,,,,,,605.911,611.774,615.974,622.112,15:12,15:20
