irga.id,unique.id,replicate,soil.volume,actual.fresh.mass,date.run,time.flush,time.irga,standard.co2,irga.integral,times.sampled,std.value.1,std.value.2,std.value.3,std.value.4,std.start.time,std.end.time
57,09_8,1,8,6.5356,11/19/23,9:17,13:59,1976,626.515,1,,,,,,
58,10_8,2,8.5,6.5193,11/19/23,9:17,14:00,1976,642.356,1,,,,,,
59,11_8,1,8.5,7.052,11/19/23,9:17,14:01,1976,830.616,1,,,,,,
60,12_8,2,8.5,7.0808,11/19/23,9:17,14:02,1976,802.645,1,,,,,,
61,13_8,1,8,6.8649,11/19/23,9:17,14:03,1976,708.804,1,,,,,,
62,14_8,2,8,6.8107,11/19/23,9:17,14:04,1976,804.653,1,,,,,,
63,15_8,1,9,7.3953,11/19/23,9:17,14:05,1976,914.648,1,,,,,,
64,16_8,2,9,7.3,11/19/23,9:17,14:06,1976,979.84,1,,,,,,
65,17_8,1,9,7.4132,11/19/23,9:20,14:09,1976,1017.7,1,657.185,657.026,654.519,,14:07,14:09
66,18_8,2,9,7.3752,11/19/23,9:20,14:10,1976,1017.34,1,,,,,,
67,19_8,1,8.5,6.7938,11/19/23,9:20,14:11,1976,848.562,1,,,,,,
68,20_8,2,8.5,6.7757,11/19/23,9:20,14:12,1976,831.626,1,,,,,,
69,21_8,1,8.5,6.6614,11/19/23,9:20,14:13,1976,793.951,1,,,,,,
70,22_8,2,8.5,6.6494,11/19/23,9:20,14:14,1976,835.387,1,,,,,,
71,23_8,1,8,6.4514,11/19/23,9:20,14:15,1976,852.265,1,,,,,,
72,24_8,2,8.5,6.4499,11/19/23,9:20,14:15,1976,826.343,1,,,,,,
73,,,,,,,,,,,649.971,649.289,648.47,,14:16,14:18
